Freq.	V(vo)
1.00000000000000e+001,-5.12541610147190e-001,-1.92617701294638e+001
1.25892541179417e+001,-7.86478622525925e-001,-2.37284804224769e+001
1.58489319246111e+001,-1.18806702990918e+000,-2.89272696803179e+001
1.99526231496888e+001,-1.75702638060880e+000,-3.47723937718653e+001
2.51188643150958e+001,-2.52923543563678e+000,-4.10628412288005e+001
3.16227766016838e+001,-3.52655542569537e+000,-4.74953387924388e+001
3.98107170553497e+001,-4.74917573715857e+000,-5.37234071693737e+001
5.01187233627272e+001,-6.17551038086114e+000,-5.94384532971201e+001
6.30957344480194e+001,-7.76970799264101e+000,-6.44294754235542e+001
7.94328234724282e+001,-9.49180157635733e+000,-6.85966564603590e+001
1.00000000000000e+002,-1.13054061289677e+001,-7.19278642917078e+001
1.25892541179417e+002,-1.31812118831575e+001,-7.44620133512274e+001
1.58489319246111e+002,-1.50972258525782e+001,-7.62568518778406e+001
1.99526231496888e+002,-1.70373793398993e+001,-7.73671212480792e+001
2.51188643150958e+002,-1.89896407698795e+001,-7.78320531009975e+001
3.16227766016838e+002,-2.09441445173861e+001,-7.76692312387083e+001
3.98107170553498e+002,-2.28914366147760e+001,-7.68724220664663e+001
5.01187233627273e+002,-2.48207509146639e+001,-7.54123066089758e+001
6.30957344480194e+002,-2.67181972930124e+001,-7.32404901744142e+001
7.94328234724282e+002,-2.85648496845395e+001,-7.02985824031015e+001
1.00000000000000e+003,-3.03350161469657e+001,-6.65352177429508e+001
1.25892541179417e+003,-3.19955113421342e+001,-6.19334578646433e+001
1.50000000000000e+003,-3.31615949313461e+001,-5.78995783496523e+001
