Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.001940,0.919000,0.601000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.001976,0.958000,0.640000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002016,0.982000,0.679000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002052,0.982000,0.699000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002088,0.968000,0.718000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002124,0.924000,0.733000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002160,0.860000,0.733000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002196,0.777000,0.723000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002236,0.684000,0.699000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002272,0.587000,0.679000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002308,0.484000,0.640000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002344,0.386000,0.601000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002380,0.293000,0.557000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002416,0.210000,0.513000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002456,0.152000,0.469000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002492,0.108000,0.430000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002528,0.083000,0.396000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002564,0.098000,0.371000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002600,0.117000,0.357000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002636,0.186000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002676,0.249000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002712,0.332000,0.367000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002748,0.445000,0.386000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002784,0.538000,0.420000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002824,0.640000,0.459000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002860,0.738000,0.503000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002896,0.816000,0.543000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002932,0.899000,0.587000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.002968,0.943000,0.630000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003004,0.973000,0.660000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003044,0.992000,0.699000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003080,0.973000,0.718000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003116,0.938000,0.733000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003152,0.880000,0.738000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003188,0.797000,0.728000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003224,0.714000,0.709000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003264,0.611000,0.684000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003300,0.503000,0.650000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003336,0.411000,0.616000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003372,0.318000,0.567000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003408,0.239000,0.528000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003444,0.171000,0.484000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003484,0.117000,0.445000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003520,0.088000,0.406000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003556,0.103000,0.381000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003592,0.117000,0.357000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003628,0.166000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003664,0.220000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003704,0.318000,0.362000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003744,0.411000,0.386000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003780,0.533000,0.420000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003816,0.621000,0.450000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003856,0.733000,0.499000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003892,0.816000,0.538000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003928,0.899000,0.582000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.003964,0.943000,0.621000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004000,0.973000,0.660000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004036,0.992000,0.694000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004076,0.973000,0.718000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004112,0.938000,0.733000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004148,0.890000,0.733000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004184,0.816000,0.728000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004220,0.718000,0.714000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004256,0.630000,0.689000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004296,0.513000,0.655000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004332,0.425000,0.616000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004368,0.327000,0.577000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004404,0.235000,0.528000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004440,0.171000,0.484000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004476,0.122000,0.445000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004516,0.088000,0.406000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004552,0.093000,0.381000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004588,0.108000,0.362000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004624,0.161000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004660,0.225000,0.347000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004696,0.303000,0.357000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004736,0.386000,0.381000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.004772,0.489000,0.406000,0.899000,0.389000,1008.100000,0.432000,1558657408.000000
0.000036,0.758000,0.503000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000076,0.826000,0.552000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000112,0.904000,0.591000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000148,0.958000,0.635000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000192,0.992000,0.679000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000228,0.992000,0.704000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000264,0.968000,0.723000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000304,0.919000,0.738000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000340,0.850000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000376,0.777000,0.718000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000412,0.679000,0.699000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000448,0.562000,0.670000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000484,0.469000,0.635000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000524,0.376000,0.596000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000560,0.288000,0.552000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000596,0.196000,0.508000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000632,0.137000,0.464000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000668,0.108000,0.430000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000704,0.093000,0.396000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000744,0.093000,0.371000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000780,0.127000,0.352000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000816,0.186000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000852,0.249000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000888,0.342000,0.367000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000924,0.435000,0.386000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.000964,0.538000,0.425000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001000,0.640000,0.459000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001036,0.738000,0.499000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001072,0.836000,0.547000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001108,0.894000,0.587000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001144,0.953000,0.630000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001184,0.973000,0.665000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001220,0.987000,0.699000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001256,0.968000,0.718000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001292,0.934000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001328,0.875000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001364,0.787000,0.723000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001400,0.699000,0.709000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001440,0.611000,0.679000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001476,0.499000,0.645000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001512,0.401000,0.606000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001548,0.298000,0.562000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001584,0.230000,0.518000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001620,0.152000,0.474000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001660,0.117000,0.435000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001696,0.088000,0.406000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001732,0.098000,0.376000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001768,0.122000,0.357000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001804,0.166000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001840,0.239000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001880,0.323000,0.367000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001916,0.420000,0.386000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001952,0.503000,0.411000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.001988,0.616000,0.450000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002024,0.709000,0.489000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002060,0.816000,0.533000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002100,0.885000,0.582000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002136,0.934000,0.621000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002172,0.968000,0.660000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002208,0.992000,0.689000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002248,0.978000,0.718000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002284,0.953000,0.728000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002320,0.899000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002356,0.816000,0.728000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002392,0.723000,0.709000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002428,0.640000,0.689000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002468,0.528000,0.655000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002504,0.430000,0.621000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002540,0.327000,0.577000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002576,0.235000,0.533000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002612,0.171000,0.484000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002648,0.122000,0.450000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002688,0.108000,0.411000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002724,0.088000,0.381000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002760,0.112000,0.362000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002796,0.152000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002832,0.205000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002868,0.293000,0.357000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002908,0.376000,0.381000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002944,0.474000,0.406000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.002980,0.601000,0.435000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003016,0.684000,0.479000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003052,0.787000,0.523000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003088,0.860000,0.562000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003128,0.929000,0.611000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003164,0.973000,0.645000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003200,0.997000,0.684000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003236,0.973000,0.709000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003280,0.943000,0.728000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003316,0.894000,0.733000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003352,0.816000,0.728000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003388,0.733000,0.718000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003424,0.630000,0.694000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003464,0.533000,0.660000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003500,0.430000,0.621000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003536,0.327000,0.582000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003572,0.249000,0.538000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003608,0.171000,0.489000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003644,0.127000,0.450000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003684,0.088000,0.411000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003720,0.093000,0.386000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003756,0.108000,0.367000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003792,0.152000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003828,0.215000,0.347000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003864,0.288000,0.357000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003904,0.381000,0.376000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003940,0.479000,0.401000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.003976,0.577000,0.435000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004012,0.689000,0.474000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004048,0.777000,0.523000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004084,0.860000,0.562000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004124,0.919000,0.606000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004160,0.973000,0.645000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
0.004196,0.992000,0.679000,0.899000,0.389000,972.800000,0.432000,1504074240.000000
