0.611,0.557,0.00025
0.606,0.557,0.00023
0.606,0.557,0.00023
0.606,0.557,0.00023
0.611,0.567,0.00021
0.601,0.552,0.00023
0.621,0.567,0.00025
0.606,0.552,0.00025
0.626,0.572,0.00025
0.640,0.591,0.00023
0.655,0.606,0.00023
0.655,0.601,0.00025
0.670,0.616,0.00025
0.674,0.616,0.00027
0.684,0.626,0.00027
0.704,0.640,0.00030
0.709,0.650,0.00027
0.660,0.616,0.00021
0.748,0.670,0.00036
0.753,0.689,0.00030
0.753,0.684,0.00032
0.748,0.684,0.00030
0.748,0.684,0.00030
0.777,0.704,0.00034
0.777,0.714,0.00030
0.787,0.718,0.00032
0.806,0.738,0.00032
0.816,0.748,0.00032
0.831,0.743,0.00041
0.831,0.762,0.00032
0.850,0.777,0.00034
0.855,0.782,0.00034
0.890,0.816,0.00034
0.894,0.816,0.00036
0.894,0.816,0.00036
0.890,0.816,0.00034
0.894,0.816,0.00036
0.890,0.811,0.00036
0.904,0.826,0.00036
0.919,0.841,0.00036
0.924,0.846,0.00036
0.914,0.836,0.00036
0.953,0.865,0.00041
0.968,0.880,0.00041
0.973,0.890,0.00039
1.007,0.919,0.00041
1.017,0.914,0.00048
1.022,0.934,0.00041
1.022,0.934,0.00041
1.017,0.929,0.00041
1.051,0.934,0.00055
1.046,0.958,0.00041
1.046,0.953,0.00043
1.061,0.968,0.00043
1.056,0.973,0.00039
1.085,1.007,0.00036
1.075,0.987,0.00041
1.095,1.002,0.00043
1.105,1.012,0.00043
1.129,1.017,0.00052
1.129,1.031,0.00046
1.124,1.031,0.00043
1.139,1.036,0.00048
1.134,1.036,0.00046
1.158,1.061,0.00046
1.158,1.061,0.00046
1.183,1.085,0.00046
1.193,1.090,0.00048
1.217,1.109,0.00050
1.241,1.134,0.00050
1.241,1.139,0.00048
1.276,1.168,0.00050
1.281,1.168,0.00052
1.281,1.173,0.00050
1.285,1.178,0.00050
1.290,1.178,0.00052
1.315,1.202,0.00052
1.334,1.217,0.00055
1.359,1.241,0.00055
1.354,1.237,0.00055
1.378,1.266,0.00052
1.408,1.290,0.00055
1.408,1.285,0.00057
1.413,1.290,0.00057
1.413,1.290,0.00057
1.413,1.290,0.00057
1.398,1.285,0.00052
1.417,1.300,0.00055
1.442,1.305,0.00064
1.481,1.359,0.00057
1.510,1.383,0.00059
1.530,1.398,0.00062
1.505,1.393,0.00052
1.564,1.427,0.00064
1.559,1.427,0.00062
1.559,1.427,0.00062
1.584,1.442,0.00066
1.579,1.442,0.00064
1.593,1.457,0.00064
1.598,1.466,0.00062
1.608,1.466,0.00066
1.623,1.486,0.00064
1.637,1.491,0.00068
1.652,1.515,0.00064
1.657,1.515,0.00066
1.720,1.569,0.00071
1.740,1.588,0.00071
1.745,1.593,0.00071
1.745,1.593,0.00071
1.760,1.613,0.00068
1.799,1.647,0.00071
1.833,1.672,0.00075
1.862,1.681,0.00084
1.891,1.730,0.00075
1.916,1.750,0.00078
1.911,1.750,0.00075
1.931,1.735,0.00091
1.916,1.740,0.00082
1.926,1.760,0.00078
1.921,1.760,0.00075
1.921,1.755,0.00078
1.926,1.769,0.00073
1.960,1.789,0.00080
1.979,1.808,0.00080
2.019,1.848,0.00080
2.028,1.848,0.00084
2.023,1.857,0.00078
2.043,1.867,0.00082
2.067,1.887,0.00084
2.077,1.901,0.00082
2.063,1.911,0.00071
2.107,1.926,0.00084
2.165,1.979,0.00087
2.165,1.979,0.00087
2.146,1.984,0.00075
2.146,1.965,0.00084
2.170,1.984,0.00087
2.204,2.014,0.00089
2.239,2.048,0.00089
2.170,1.989,0.00084
2.258,2.063,0.00091
2.370,2.165,0.00096
2.405,2.195,0.00098
2.419,2.209,0.00098
2.507,2.292,0.00100
2.532,2.312,0.00103
2.537,2.322,0.00100
2.532,2.317,0.00100
2.527,2.322,0.00096
2.532,2.317,0.00100
2.537,2.326,0.00098
2.581,2.356,0.00105
2.581,2.361,0.00103
2.610,2.400,0.00098
2.693,2.458,0.00109
2.713,2.468,0.00114
2.737,2.502,0.00109
2.786,2.551,0.00109
2.854,2.615,0.00112
2.840,2.600,0.00112
2.840,2.595,0.00114
2.840,2.600,0.00112
2.805,2.566,0.00112
2.859,2.615,0.00114
2.937,2.688,0.00116
2.986,2.713,0.00128
3.025,2.766,0.00121
3.079,2.815,0.00123
3.109,2.840,0.00125
3.187,2.908,0.00130
3.162,2.893,0.00125
3.187,2.913,0.00128
3.187,2.913,0.00128
3.226,2.947,0.00130
3.324,3.040,0.00132
3.372,3.079,0.00137
3.460,3.162,0.00139
3.446,3.152,0.00137
3.446,3.152,0.00137
3.456,3.162,0.00137
3.587,3.280,0.00144
3.666,3.353,0.00146
3.724,3.402,0.00150
3.759,3.451,0.00144
3.847,3.514,0.00155
3.871,3.534,0.00157
4.018,3.675,0.00160
4.042,3.700,0.00160
4.047,3.700,0.00162
4.047,3.700,0.00162
4.057,3.705,0.00164
4.013,3.671,0.00160
4.179,3.827,0.00164
4.321,3.954,0.00171
4.330,3.964,0.00171
4.316,3.949,0.00171
4.379,4.003,0.00176
4.379,4.008,0.00173
4.487,4.101,0.00180
4.585,4.184,0.00187
4.765,4.360,0.00189
4.858,4.443,0.00194
4.971,4.550,0.00196
4.980,4.555,0.00198
4.976,4.550,0.00198
4.980,4.555,0.00198
4.985,4.560,0.00198
4.985,4.560,0.00198
5.000,4.575,0.00198
5.000,4.575,0.00198
5.000,4.575,0.00198
5.000,4.570,0.00201
5.000,4.575,0.00198
5.000,4.575,0.00198
